code,date,tas,pre,etp,qmmobs,qhmobs,snt,rt,mt,spt,Wi,Yi,Swi,eti,Rgi,Roi,Sgi,Qgi,Qbi,Qmmsim,Qhmsim
3005,2002-06-01,17.3878,76.405,97.428,9.978735249,17.1472,0,76.405,0,0,314.4668106179205,287.4621157181156,223.71051584059722,63.7515998775184,20.353438545982925,6.651256353821936,13.151410229955172,19.43318132629326,6.278666554712089,12.929922908534024,43.74835036372059
3005,2002-07-01,19.8594,5.6904,108.1245,8.935307034,15.3542,0,5.6904,0,0,229.40091584059724,219.92483996841577,166.50401264720753,53.420827321208236,7.142118384863173,2.3339574873182953,8.190635729347708,12.10289288547064,3.910323662366709,6.244281149685005,19.647296834679224
3005,2002-08-01,19.2362,52.8535,89.4011,8.371052712,14.3846,0,52.8535,0,0,219.35751264720753,211.0651889603601,167.68490590438827,43.38028305597183,6.2499243627769046,2.0423993240705203,5.828329300798989,8.612230791325626,2.7825256463693964,4.824924970439916,17.46487602872477
3005,2002-09-01,15.2436,45.2714,57.357,7.424227443,12.7576,0,45.2714,0,0,212.95630590438827,205.35164055202011,177.17028355431972,28.18135699770039,5.731636276079882,1.873029076288277,4.665697567000533,6.8942680098783375,2.227469051311592,4.100498127599869,15.121446569957882
3005,2002-10-01,10.834,92.9855,32.9773,9.166106604,15.7508,0,92.9855,0,0,270.1557835543197,254.25342961355815,233.5653687582701,20.688060855288057,11.985604165151997,3.9167497756095746,6.720602882631741,9.930698849520793,3.208509491291673,7.125259266901248,25.397698605657226
3005,2002-11-01,6.4571,90.3434,15.5345,20.64218753,35.471,0,90.3434,0,0,323.90876875827007,293.80890894548867,282.2943710159227,11.514537929565961,22.686264340893345,7.413595471888058,11.868854448176736,17.538012775348353,5.6663565475872995,13.079952019475357,45.77833664416202
3005,2002-12-01,4.7953,77.7766,10.0918,35.06919751,60.262,0,77.7766,0,0,360.07097101592274,315.2675133684234,307.18480259881994,8.082710769603466,33.76836602892025,11.035091618579083,18.41955904873448,27.217661428362504,8.793754230889641,19.828845849468724,68.09687038981541
3005,2003-01-01,2.3396,100.9007,11.6658,62.60685684,107.582,0,100.9007,0,0,408.08550259881997,336.40327334359665,326.4536095779635,9.949663765633147,54.02689618966182,17.6553330655615,29.239987584362726,43.20646765403358,13.95957763434171,31.61491069990321,99.9546846242572
3005,2003-02-01,2.8896,74.672,20.224,33.68009369,57.875,0,74.672,0,0,401.1256095779635,333.8393127746231,316.9080946499793,16.931218124643806,50.71368190067762,16.572614902662725,32.26996124756941,47.68370823747094,15.406129294444485,31.97874419710721,105.16632729643484
3005,2003-03-01,6.5631,83.3064,44.1986,39.14083714,67.2586,0,83.3064,0,0,400.2144946499793,333.49184069717285,297.6356284570081,35.85621224016472,50.288864284230236,16.43378966857623,33.32142374096408,49.23740179083557,15.908112144601064,32.341901813177294,89.32323494064443
3005,2003-04-01,8.5934,45.2222,56.599,36.96738723,63.5238,0,45.2222,0,0,342.8578284570081,305.6386937277142,264.2093889940204,41.42930473369381,28.052061845468813,9.167072883825085,24.770845594185175,36.602639992247724,11.825946955095317,20.993019838920404,56.72181883880371
3005,2003-05-01,13.5377,73.3914,83.2444,35.60353984,61.1802,0,73.3914,0,0,337.6007889940204,302.4827887679503,244.15144882020076,58.33133994774954,26.468436770389022,8.64956345568106,20.68059748736674,30.55868487720746,9.873205496976958,18.52276895265802,65.84688438852679
3005,2003-06-01,19.3427,39.1437,104.9159,17.50561787,30.0812,0,39.1437,0,0,283.2951488202008,264.6268712539181,202.00893501017455,62.61793624374357,14.070280801707238,4.597996764575417,14.025741444140207,20.725136844933775,6.696084463229654,11.294081227805071,43.60432979589302
3005,2003-07-01,21.5443,4.1175,117.0987,13.25857988,22.7832,0,4.1175,0,0,206.12643501017456,199.20273823014833,147.37212899042095,51.83060923972738,5.218390263105772,1.705306516920461,7.76709047171553,11.477041235530452,3.7081172527875337,5.413423769707995,18.808009129354076
3005,2003-08-01,22.5407,20.9447,104.2347,11.70443633,20.1126,0,20.9447,0,0,168.31682899042096,164.3373679326259,125.6707866964152,38.6665812362107,2.999319799260129,0.9801412585349205,4.345412092497189,6.420998178478471,2.0745603014846092,3.05470156001953,12.374249235049552
3005,2003-09-01,16.3243,56.5158,61.25,10.55509404,18.1376,0,56.5158,0,0,182.1865866964152,177.27253543871475,151.4199142294813,25.85262120923346,3.7037204329288187,1.2103308247716171,3.248696355589372,4.800436169836635,1.5509729221125184,2.7613037468841357,10.97861536489566
3005,2003-10-01,9.8921,154.8402,27.7872,13.61857134,23.4018,0,154.8402,0,0,306.2601142294813,281.71814534469047,262.2752856372331,19.442859707457387,18.497281948466853,6.0446869363239815,8.776856417999404,12.969121886056818,4.190193590166097,10.234880526490079,42.27768262307851
3005,2003-11-01,6.4919,60.3035,17.0407,27.06104599,46.501,0,60.3035,0,0,322.57878563723307,292.932455233667,280.3633794147342,12.569075818932788,22.344439225167758,7.301891178398325,12.560811915794066,18.5604837273731,5.9967066874769746,13.2985978658753,42.6138106195
3005,2003-12-01,3.1657,28.0337,11.0304,24.16819509,41.53,0,28.0337,0,0,308.3970794147342,283.23349695316483,275.3062406007244,7.927256352440452,18.96579210128484,6.197790360284537,12.72439772247045,18.802206294608457,6.0748048317250465,12.272595192009582,37.576041990700745
3005,2004-01-01,3.8811,32.6071,14.5966,15.85219442,27.24,0,32.6071,0,0,307.9133406007244,282.891664238727,272.4618424992257,10.429821739501278,18.858837474037426,6.162838887959953,12.747254534138348,18.83598066236953,6.085716992204971,12.248555880164925,37.271985435346835
3005,2004-02-01,3.5453,73.1786,24.4365,15.52863274,26.684,0,73.1786,0,0,345.64044249922574,307.2688895507519,288.5401013567059,18.72878819404599,28.92063945726473,9.450913491209104,16.817506101105113,24.85038789029797,8.02891182347637,17.479825314685474,58.41450320630115
3005,2004-03-01,3.9919,73.1593,32.6901,25.52913275,43.8686,0,73.1593,0,0,361.69940135670595,316.1216906672931,290.6142635028426,25.507427164450462,34.35192054661048,11.225790142802389,20.652403143186326,30.517023504529273,9.859745124078362,21.08553526688075,67.01644170356305
3005,2004-04-01,7.3525,97.4877,54.4617,43.07606875,74.0208,0,97.4877,0,0,388.10196350284264,328.60298930098116,285.6276579046253,42.97533139635584,44.844376855943,14.654597345918479,26.435041268592958,39.06173873053638,12.620457166449,27.27505451236748,86.33014639296835
3005,2004-05-01,10.395,94.961,66.2848,66.07013068,113.5332,0,94.961,0,0,380.58865790462534,325.3108631807774,274.29176198499874,51.01910119577866,41.66287388336419,13.614920840483745,27.484880895993044,40.613034255964116,13.121665237759446,26.736586078243192,94.62867263604684
3005,2004-06-01,18.1458,37.9231,104.1756,25.00165739,42.9622,0,37.9231,0,0,312.2148619849987,285.90646229023463,218.66941042655804,67.23705186367658,19.828640849943696,6.479758844820394,19.096128083440657,28.217393662496086,9.11675771841586,15.596516563236253,52.75131696268075
3005,2004-07-01,20.379,40.327,111.0272,16.17761833,27.7992,0,40.327,0,0,258.99641042655804,245.15070784793863,184.22105065485283,60.9296571930858,10.43550603350545,3.41019654511396,11.919211396664627,17.612422720281486,5.690397656695745,9.100594201809706,30.227424533442264
3005,2004-08-01,20.3523,17.4941,95.1571,13.12147353,22.5476,0,17.4941,0,0,201.71515065485283,195.20411383315096,152.80336132543334,42.40075250771761,4.907368452516707,1.6036683691851725,6.791346578080575,10.035233271100761,3.2422835175599447,4.845951886745118,16.463366573617115
3005,2004-09-01,17.5611,36.1789,69.0472,10.6109608,18.2336,0,36.1789,0,0,188.98226132543334,183.55249622480034,153.66925608409818,29.883240140702156,4.092413956347096,1.3373511442859092,4.3927756278843555,6.490984906543318,2.0971723134550806,3.4345234577409895,12.271071490655153
3005,2004-10-01,11.7925,88.5864,31.662,10.47432001,17.9988,0,88.5864,0,0,242.25565608409818,231.05676229496885,212.97587422383913,18.08088807112972,8.440606248866775,2.7582875402625535,5.179658901277877,7.653722975473254,2.4728413561456537,5.231128896408207,17.69676004185425
3005,2004-11-01,5.3012,31.9832,18.6045,10.43719189,17.935,0,31.9832,0,0,244.95907422383914,233.3653479988995,222.45507658646295,10.910271412436543,8.73819145573701,2.855534769202634,5.617359335263209,8.30049102175168,2.6818056442177505,5.5373404134203845,18.234672037975237
3005,2004-12-01,2.7586,35.0043,10.0102,10.66415062,18.325,0,35.0043,0,0,257.45937658646295,243.8776609922683,237.67512400449993,6.2025369877683545,10.236539043344518,3.345176550850145,6.398764304323746,9.455134074283983,3.0548592680604116,6.400035818910556,21.446686157605512
3005,2005-01-01,1.7742,11.6079,15.325,9.257588431,15.908,0,11.6079,0,0,249.28302400449994,237.03258549898766,227.86596788996022,9.16661760902744,9.233155501604605,3.0172830039076737,6.3091719193301525,9.322747886598199,3.012086614681012,6.029369618588685,19.402655574507946
3005,2005-02-01,1.4163,33.943,19.3062,7.775373336,13.361,0,33.943,0,0,261.80896788996023,247.46846104813216,235.47322252352114,11.995238524611011,10.808440006685819,3.532066835142254,6.9088095275829815,10.208802398432992,3.2983619669097153,6.830428802051969,28.777096877401668
3005,2005-03-01,5.1201,31.0889,39.9181,8.787725664,15.1006,0,31.0889,0,0,266.56212252352117,251.34978525485167,226.8101528643548,24.539632390496877,11.465538599396202,3.7467986692732973,7.416038636199297,10.958309490779891,3.540520213376075,7.287318882649372,26.390813750710432
3005,2005-04-01,8.9187,28.7902,58.3981,8.612094523,14.7988,0,28.7902,0,0,255.6003528643548,242.3319939291852,208.51621502251427,33.815778906670914,10.00036212943733,3.267996805732272,7.029403170599815,10.386997595036815,3.3559350529804446,6.623931858712717,22.517353728877932
